LIST SIZE;N SEARCHES;STDEV
1000;1;0.43085162759353707
1000;1;0.4306100323959021
1000;1;0.43031195079848766
1000;1;0.4402800245298439
1000;1;0.4398073441860651
1000;1;0.43928208477013947
1000;1;0.4387049122132095
1000;1;0.4380764773415711
1000;1;0.43739741654472547
1000;1;0.43666835241404905
1000;1;0.4358898943540672
1000;1;0.4350626391682007
1000;1;0.43418717162071935
1000;1;0.44271435486100974
1000;1;0.441697719034183
1000;1;0.4406359041203972
1000;1;0.43952943587432236
1000;1;0.43837883160572444
1000;1;0.4371846005979627
1000;1;0.4359472445147462
1000;1;0.43466725779612164
1000;1;0.4333451280446107
1000;1;0.4319813364023957
1000;1;0.4305763579204042
1000;1;0.42913066192011967
1000;1;0.4276447123489311
1000;1;0.4261189681297937
1000;1;0.4245538835059694
1000;1;0.4229499083815957
1000;1;0.4213074886588179
1000;1;0.42819096207183044
1000;1;0.42644812111205266
1000;1;0.42466928308979446
1000;1;0.4228548805441416
1000;1;0.42100534438413023
1000;1;0.419121104216908
1000;1;0.41720258867845017
1000;1;0.4152502257675489
1000;1;0.4132644431837805
1000;1;0.4112456686702004
1000;1;0.40919433036150415
1000;1;0.407110857138446
1000;1;0.4049956789892947
1000;1;0.40284922737917683
1000;1;0.4006719356281398
1000;1;0.39846423929883606
1000;1;0.3962265765947558
1000;1;0.3939593887699591
1000;1;0.39166312055132285
1000;1;0.3893382205743482
1000;1;0.38698514183363725
1000;1;0.38460434214917544
1000;1;0.382196284649655
1000;1;0.3797614382740828
1000;1;0.37730027829303314
1000;1;0.374813286850933
1000;1;0.3723009535308766
1000;1;0.36976377594350646
1000;1;0.36720226034162656
1000;1;0.3646169222622562
1000;1;0.3620082871979593
1000;1;0.3593768912993706
1000;1;0.3567232821109376
1000;1;0.3621270495282005
1000;1;0.359444188991838
1000;1;0.3567422038391308
1000;1;0.3540217154356499
1000;1;0.3512833614050058
1000;1;0.34852779659591027
1000;1;0.3457556940962792
1000;1;0.3429677462969367
1000;1;0.34016466600750833
1000;1;0.3373471876272274
1000;1;0.33451606837340453
1000;1;0.3316720895704073
1000;1;0.32881605800203834
1000;1;0.32594880733023057
1000;1;0.33116121451643427
1000;1;0.3283047364873073
1000;1;0.3254412389356948
1000;1;0.32257169745655
1000;1;0.3196971222892069
1000;1;0.3168185600623799
1000;1;0.31393709560993244
1000;1;0.3110538538581384
1000;1;0.3081700017847293
1000;1;0.3052867504494744
1000;1;0.3024053570954059
1000;1;0.30770460672534583
1000;1;0.3048737443598584
1000;1;0.3020502855486156
1000;1;0.29923569305816455
1000;1;0.29643148449515255
1000;1;0.2936392344357278
1000;1;0.29086057656547415
1000;1;0.2880972058177593
1000;1;0.28535088049627605
1000;1;0.28262342436535615
1000;1;0.2799167286890866
1000;1;0.27723275419762333
1000;1;0.27457353295611
1000;1;0.280404618364249
1000;1;0.2778551781054297
1000;1;0.2835489375751563
1000;1;0.28111585689889473
1000;1;0.2866901637656933
1000;1;0.2843800274280875
1000;1;0.28211256618591124
1000;1;0.27989015702592995
1000;1;0.27771523184730057
1000;1;0.2755902755904136
1000;1;0.27351782391646756
1000;1;0.2715004604047661
1000;1;0.26954081323614026
1000;1;0.26764155133312145
1000;1;0.26580537993050457
1000;1;0.2640350355539958
1000;1;0.26233328038966
1000;1;0.2607028960330134
1000;1;0.2591466766138439
1000;1;0.2576674213011802
1000;1;0.2645751311064591
1000;1;0.26329332501983443
1000;1;0.26209540247779983
1000;1;0.2609839554455412
1000;1;0.2599615356163295
1000;1;0.26713198984771513
1000;1;0.26631935716353755
1000;1;0.2734120059543835
1000;1;0.27280945731407485
1000;1;0.27230382847106616
1000;1;0.2718970393365841
1000;1;0.2715909147965005
1000;1;0.2713871772947275
1000;1;0.2712874398124619
1000;1;0.27129319932501045
10000;null;0.0223494994351104
10000;null;0.03159115382508211
10000;1;0.03867173871188106
10000;1;0.044631916830895804
10000;1;0.049875
10000;1;0.05460793898326506
10000;1;0.05895373503858768
10000;1;0.06299257099055411
10000;1;0.06678017014803123
10000;1;0.07035712472806148
10000;1;0.07375409395416638
10000;1;0.07699490892260344
10000;1;0.0800985307293461
10000;1;0.08308034063483369
10000;1;0.08595302132560553
10000;1;0.08872717734719165
10000;1;0.09141178329405897
10000;1;0.09401451483680594
10000;1;0.09654199798533279
10000;1;0.099
10000;1;0.10139357782917023
10000;1;0.103727195084028
10000;1;0.10600481533873828
10000;1;0.10822997736302084
10000;1;0.11040585638905213
10000;1;0.11253531445728492
10000;1;0.11462094213100853
10000;1;0.11666509332272444
10000;1;0.11866991457399804
10000;1;0.12063736983207149
10000;1;0.12256926154219905
10000;1;0.12446724870422742
10000;1;0.12633286241117156
10000;1;0.12816751928628406
10000;1;0.12997253315604804
10000;1;0.13174912523428764
10000;1;0.13349843304323836
10000;1;0.1352215182580051
10000;1;0.1369193736291545
10000;1;0.13859292911256332
10000;1;0.14024305731479192
10000;1;0.14187057834519462
10000;1;0.1434762641519495
10000;1;0.1450608424075912
10000;1;0.14662499999999998
10000;1;0.14816938617676736
10000;1;0.14969461538412135
10000;1;0.1512012698359376
10000;1;0.15268990184357306
10000;1;0.1541610359332085
10000;1;0.1556151707739319
10000;1;0.1570527809368557
10000;1;0.1584743185030306
10000;1;0.15988021453575793
10000;1;0.16127088043103138
10000;1;0.1626467091582242
10000;1;0.16400807640174314
10000;1;0.16535534161314544
10000;1;0.16668884898216804
10000;1;0.16800892833418102
10000;1;0.16931589596077518
10000;1;0.1706100553894757
10000;1;0.1718916980979594
10000;1;0.17316110417758376
10000;1;0.1744185429505705
10000;1;0.1756642735447364
10000;1;0.17689854542929412
10000;1;0.17812159891489843
10000;1;0.1793336656208197
10000;1;0.1805349689118426
10000;1;0.1817257243072649
10000;1;0.1829061398641391
10000;1;0.18407641653671974
10000;1;0.18523674851389496
10000;1;0.18638732353623189
10000;1;0.18752832319412438
10000;1;0.1886599232084015
10000;1;0.1897822936946437
10000;1;0.19089559941234915
10000;1;0.19199999999999992
10000;1;0.19309565019699437
10000;1;0.1941827000533259
10000;1;0.19526129512783647
10000;1;0.19633157667578588
10000;1;0.1973936818264454
10000;1;0.19844774375134627
10000;1;0.19949389182378485
10000;1;0.2005322517701331
10000;1;0.20156294581346043
10000;1;0.20258609280994586
10000;1;0.2036018083785112
10000;1;0.20461020502408978
10000;1;0.20561139225490394
10000;1;0.2066054766941089
10000;1;0.2075925621861248
10000;1;0.20857274989796734
10000;1;0.20954613841586275
10000;1;0.21051282383740877
10000;1;0.21476440580319658
10000;1;0.21570121116952495
10000;1;0.21663183168685055
10000;1;0.21755634844793678
10000;1;0.2184748406567675
10000;1;0.21938738569024432
10000;1;0.22029405915730008
10000;1;0.22119493495557238
10000;1;0.2220900853257523
10000;1;0.222979580903723
10000;1;0.2238634907706032
10000;1;0.2247418825007927
10000;1;0.22561482220811668
10000;1;0.22648237459016524
10000;1;0.22734460297090875
10000;1;0.22820156934166771
10000;1;0.22905333440052797
10000;1;0.2298999575902526
10000;1;0.23074149713478057
10000;1;0.23157801007435924
10000;1;0.2324095522993839
10000;1;0.2332361785829978
10000;1;0.2340579426125077
10000;1;0.23487489701966863
10000;1;0.2356870934098855
10000;1;0.23649458239037952
10000;1;0.23729741359736695
10000;1;0.23809563572228692
10000;1;0.23888929653712
10000;1;0.23967844291884038
10000;1;0.24046312087303517
10000;1;0.24124337555671832
10000;1;0.2420192513003869
10000;1;0.24279079162933645
10000;1;0.2435580392842744
10000;1;0.2443210362412539
10000;1;0.24507982373096293
10000;1;0.24583444225738613
10000;1;0.24658493161586303
10000;1;0.24733133091058254
10000;1;0.24807367857150858
10000;1;0.24881201237078535
10000;1;0.24954636943862737
10000;1;0.25027678627871164
10000;1;0.25100329878310335
10000;1;0.25172594224672235
10000;1;0.25244475138136685
10000;1;0.25315976032932225
10000;1;0.2538710026765565
10000;1;0.25457851146552
10000;1;0.2552823192075788
10000;1;0.2559824578950671
10000;1;0.2566789590130051
10000;1;0.257371853550461
10000;1;0.2580611720115987
10000;1;0.25874694442640267
10000;1;0.2594292003611003
10000;1;0.26010796892828986
10000;1;0.2607832787967819
10000;1;0.261455158201172
10000;1;0.262123634951143
10000;1;0.2627887364405101
10000;1;0.26345048965602613
10000;1;0.26410892118593804
10000;1;0.26476405722831814
10000;1;0.26541592359916927
10000;1;0.2660645457403149
10000;1;0.266709948727077
10000;1;0.26735215727575484
10000;1;0.2679911957509051
10000;1;0.268627088172433
10000;1;0.26925985822249815
10000;1;0.2698895292522483
10000;1;0.2705161242883682
10000;1;0.2711396660394786
10000;1;0.27176017690235654
10000;1;0.27237767896800913
10000;1;0.27299219402759456
10000;1;0.2736037435781903
10000;1;0.27421234882842177
10000;1;0.2748180307039556
10000;1;0.27542080985285056
10000;1;0.27602070665078693
10000;1;0.2766177412061631
10000;1;0.2772119333650705
10000;1;0.2778033027161481
10000;1;0.2783918685953311
10000;1;0.2789776500904687
10000;1;0.2795606660458517
10000;1;0.28014093506661947
10000;1;0.28071847552307655
10000;1;0.28129330555489607
10000;1;0.2818654430752378
10000;1;0.2824349057747645
10000;1;0.2830017111255688
10000;1;0.2835658763850116
10000;1;0.2841274185994725
10000;1;0.28468635460801434
10000;1;0.28524270104596927
10000;1;0.285796474348443
10000;1;0.2863476907537411
10000;1;0.2868963663067206
10000;1;0.2874425168620672
10000;1;0.2879861580875026
10000;1;0.28852730546691713
10000;1;0.28906597430344505
10000;1;0.28960217972245983
10000;1;0.2901359366745178
10000;1;0.2906672599382332
10000;1;0.2911961641230868
10000;1;0.2917226636721942
10000;1;0.29224677286498774
10000;1;0.29276850581987124
10000;1;0.293287876496796
10000;1;0.2938048986998005
10000;1;0.29431958607948616
10000;1;0.2948319521354491
10000;1;0.29534201021866097
10000;1;0.2958497735337986
10000;1;0.29635525514152805
10000;1;0.2968584679607444
10000;1;0.2973594247707652
10000;1;0.2978581382134797
10000;1;0.2983546207954559
10000;1;0.29884888489000616
10000;1;0.29934094273921136
10000;1;0.2998308064559077
10000;1;0.30031848802562844
10000;1;0.3008039993085206
10000;1;0.30128735204120305
10000;1;0.30176855783861856
10000;1;0.3022476281958227
10000;1;0.3027245744897495
10000;1;0.303199407980953
10000;1;0.30367213981529456
10000;1;0.30414278102562325
10000;1;0.3046113425334001
10000;1;0.30507783515030973
10000;1;0.3055422695798409
10000;1;0.30600465641882013
10000;1;0.30646500615894234
10000;1;0.3069233291882514
10000;1;0.30737963579261307
10000;1;0.30783393615714244
10000;1;0.30828624036761626
10000;1;0.31078567856321815
10000;1;0.3112296589738834
10000;1;0.31167169906810666
10000;1;0.31211180829151597
10000;1;0.3125499960006399
10000;1;0.31298627146410085
10000;1;0.31542951867255536
10000;1;0.3158578628117394
10000;1;0.3162843459610359
10000;1;0.3167089768225706
10000;1;0.3171317640193111
10000;1;0.3175527160960844
10000;1;0.31797184152059665
10000;1;0.31838914868443646
10000;1;0.31880464590403984
10000;1;0.3192183414216662
10000;1;0.3196302434063457
10000;1;0.3200403599548026
10000;1;0.3204486990923817
10000;1;0.32085526877394405
10000;1;0.32126007688475683
10000;1;0.3216631312413652
10000;1;0.32206443959245107
10000;1;0.3243926530841916
10000;1;0.3247867977612392
10000;1;0.32517923922815245
10000;1;0.32556998479589566
10000;1;0.32595904171383294
10000;1;0.3263464171704658
10000;1;0.3267321182941778
10000;1;0.32711615215394046
10000;1;0.32749852576004146
10000;1;0.3278792460647664
10000;1;0.32825831996310556
10000;1;0.32863575429341135
10000;1;0.3290115558380885
10000;1;0.3293857313242337
10000;1;0.3297582874242893
10000;1;0.330129230756685
10000;1;0.33049856788645754
10000;1;0.3308663053258816
10000;1;0.3312324495350653
10000;1;0.3315970069225588
10000;1;0.3319599838459438
10000;1;0.33232138661241845
10000;1;0.3326812214793625
10000;1;0.33303949465491345
10000;1;0.33339621229851946
10000;1;0.33375138052149056
10000;1;0.3341050053875284
10000;1;0.33445709291327547
10000;1;0.3348076490688355
10000;1;0.3351566797782786
10000;1;0.3355041909201739
10000;1;0.3358501883280691
10000;1;0.3361946777910093
10000;1;0.33653766505400157
10000;1;0.33687915581852146
10000;1;0.33721915574296846
10000;1;0.3375576704431414
10000;1;0.337894705492701
10000;1;0.33823026642362963
10000;1;0.33856435872666774
10000;1;0.3388969878517649
10000;1;0.33922815920851757
10000;1;0.33955787816659433
10000;1;0.3398861500561613
10000;1;0.34021298016830703
10000;1;0.340538373755441
10000;1;0.34086233603171867
10000;1;0.3411848721734296
10000;1;0.34150598731940407
10000;1;0.3418256865713874
10000;1;0.34214397499444554
10000;1;0.34246085761733464
10000;1;0.34277633943287183
10000;1;0.34483691797717886
10000;1;0.34514681586246776
10000;1;0.34545534045662196
10000;1;0.3457624965203709
10000;1;0.34606828878127455
10000;1;0.34637272193404667
10000;1;0.34667580064088727
10000;1;0.34697752953181366
10000;1;0.34727791320497303
10000;1;0.347576956226964
10000;1;0.3478746631331474
10000;1;0.34817103842795516
10000;1;0.34846608658519523
10000;1;0.3487598120483499
10000;1;0.34905221923087604
10000;1;0.34934331251649764
10000;1;0.34963309625949396
10000;1;0.3499215747849795
10000;1;0.3502087523891992
10000;1;0.35049463333979974
10000;1;0.3507792218760964
10000;1;0.3510625222093648
10000;1;0.35134453852308484
10000;1;0.3516252749732309
10000;1;0.35190473568851094
10000;1;0.35218292477063623
10000;1;0.3524598462945814
10000;1;0.35273550430882444
10000;1;0.35300990283560124
10000;1;0.3532830458711526
10000;1;0.35521359771269917
10000;1;0.3554818207377126
10000;1;0.3557488102580236
10000;1;0.3560145701021222
10000;1;0.3562791040743208
10000;1;0.3565424159549612
10000;1;0.35680450950065057
10000;1;0.35706538844446883
10000;1;0.3573250564961834
10000;1;0.35758351734245253
10000;1;0.35784077464704794
10000;1;0.3580968320510537
10000;1;0.35997331185797715
10000;1;0.36022470417782165
10000;1;0.3604749166030831
10000;1;0.36072395262859985
10000;1;0.3609718157280414
10000;1;0.3612185093541019
10000;1;0.36146403693866974
10000;1;0.3617084018930172
10000;1;0.36195160760797895
10000;1;0.3621936574541311
10000;1;0.36243455478196435
10000;1;0.36267430292205777
10000;1;0.3629129051852529
10000;1;0.3631503648628214
10000;1;0.36338668522663276
10000;1;0.3636218695293222
10000;1;0.36385592100445324
10000;1;0.3640888428666832
10000;1;0.3643206383119131
10000;1;0.36455131051746187
10000;1;0.3647808626422177
10000;1;0.3650092978267806
10000;1;0.3652366191936403
10000;1;0.3654628298473033
10000;1;0.3656879328744659
10000;1;0.3659119313441428
10000;1;0.36613482830782357
10000;1;0.3663566267996252
10000;1;0.3665773298364212
10000;1;0.3667969404179925
10000;1;0.36701546152716885
10000;1;0.3672328961299611
10000;1;0.36744924717571403
10000;1;0.3676645175972233
10000;1;0.36787871031088315
10000;1;0.3680918282168197
10000;1;0.36830387419901006
10000;1;0.3685148511254332
10000;1;0.3687247618481837
10000;1;0.3689336092036067
10000;1;0.3691413960124232
10000;1;0.36934812507984904
10000;1;0.3695537991957312
10000;1;0.3697584211346648
10000;1;0.3699619936561046
10000;1;0.37168460672322523
10000;1;0.3718841970291288
10000;1;0.3720827530603923
10000;1;0.37228027747921133
10000;1;0.37247677293356074
10000;1;0.3726722420572798
10000;1;0.37286668747020035
10000;1;0.3730601117782507
10000;1;0.37325251757355915
10000;1;0.3734439074345713
10000;1;0.3736342839261409
10000;1;0.37382364959964864
10000;1;0.3740120069930911
10000;1;0.3741993586311977
10000;1;0.3743857070255221
10000;1;0.3745710546745418
10000;1;0.3747554040637719
10000;1;0.37493875766583523
10000;1;0.37512111794059055
10000;1;0.37530248733521654
10000;1;0.3754828682842928
10000;1;0.37566226320992097
10000;1;0.3773137083383
10000;1;0.3789538230444437
10000;1;0.3791268440443117
10000;1;0.3792989006047869
10000;1;0.37946999502595724
10000;1;0.37964012959643845
10000;1;0.37980930659345147
10000;1;0.37997752828292186
10000;1;0.38014479691954056
10000;1;0.3803111147468589
10000;1;0.38047648399736955
10000;1;0.38064090689257235
10000;1;0.3808043856430753
10000;1;0.38096692244865565
10000;1;0.38112851949834403
10000;1;0.3812891789705036
10000;1;0.381448903032896
10000;1;0.3816076938427719
10000;1;0.38319520286663245
10000;1;0.38335053932399843
10000;1;0.3835049543356624
10000;1;0.3836584499916561
10000;1;0.38381102837203757
10000;1;0.38396269154697626
10000;1;0.3841134415768335
10000;1;0.3842632805122027
10000;1;0.38441221039399875
10000;1;0.3845602332535192
10000;1;0.38470735111250476
10000;1;0.3848535659832202
10000;1;0.38499887986850045
10000;1;0.3851432947618342
10000;1;0.3852868126474093
10000;1;0.3854294355001961
10000;1;0.38557116528599433
10000;1;0.38571200396150296
10000;1;0.3858519534743879
10000;1;0.38599101576332084
10000;1;0.38612919275806956
10000;1;0.3862664863795467
10000;1;0.3864028985398527
10000;1;0.38653843114236375
10000;1;0.38667308608176837
10000;1;0.386806865244142
10000;1;0.3869397705069884
10000;1;0.38707180373930594
10000;1;0.3872029668016509
10000;1;0.3873332615461778
10000;1;0.38746268981670995
10000;1;0.3875912534487854
10000;1;0.38909410799316757
10000;1;0.38921952674550997
10000;1;0.38934409090802763
10000;1;0.3894678022635513
10000;1;0.3895906625870287
10000;1;0.38971267364559725
10000;1;0.3898338371986205
10000;1;0.38995415499773795
10000;1;0.39007362878692664
10000;1;0.3901922603025334
10000;1;0.390310051273342
10000;1;0.39042700342061365
10000;1;0.3905431184581287
10000;1;0.39065839809224717
10000;1;0.39077284402194395
10000;1;0.3908864579388759
10000;1;0.39099924152739823
10000;1;0.3911111964646354
10000;1;0.39122232442052707
10000;1;0.3913326270578524
10000;1;0.39144210603229695
10000;1;0.39155076299248964
10000;1;0.3916585995800427
10000;1;0.39176561742960697
10000;1;0.391871818168901
10000;1;0.3919772034187713
10000;1;0.39208177479321826
10000;1;0.39218553389945454
10000;1;0.39228848233793484
10000;1;0.39239062170240346
10000;1;0.392491953579944
10000;1;0.39259247955099824
10000;1;0.3926922011894287
10000;1;0.3941160996457774
10000;1;0.39421294816380653
10000;1;0.39430900097512217
10000;1;0.3944042596118865
10000;1;0.3944987255999713
10000;1;0.3945924004590059
10000;1;0.39468528570241734
10000;1;0.394777382837467
10000;1;0.3948686933652758
10000;1;0.39495921878087403
10000;1;0.39504896057324174
10000;1;0.3951379202253296
10000;1;0.395226099214107
10000;1;0.3953134990105938
10000;1;0.3954001210798986
10000;1;0.3954859668812539
10000;1;0.3955710378680423
10000;1;0.3956553354878447
10000;1;0.39573886118247215
10000;1;0.3958216163879908
10000;1;0.3959036025347592
10000;1;0.39598482104747296
10000;1;0.39606527334518926
10000;1;0.3961449608413568
10000;1;0.39622388494385413
10000;1;0.39630204705501965
10000;1;0.3963794485716925
10000;1;0.3964560908852345
10000;1;0.396531975381556
10000;1;0.39660710344117756
10000;1;0.39668147643922164
10000;1;0.39675509574547313
10000;1;0.3968279627244046
10000;1;0.3969000787351907
10000;1;0.3969714451317617
10000;1;0.3970420632628244
10000;1;0.3971119344718837
10000;1;0.39718106009728066
10000;1;0.3972494414722328
10000;1;0.39731707992483944
10000;1;0.3973839767781273
10000;1;0.3974501333500868
10000;1;0.39751555095366936
10000;1;0.39758023089685857
10000;1;0.39764417448266615
10000;1;0.3977073830091676
10000;1;0.39776985776953977
10000;1;0.39783160005208085
10000;1;0.3978926111402437
10000;1;0.39795289231264525
10000;1;0.39801244484312387
10000;1;0.39807127000073667
10000;1;0.39812936904981006
10000;1;0.39818674324994585
10000;1;0.3982433938560676
10000;1;0.3982993221184274
10000;1;0.3983545292826468
10000;1;0.3984090165897342
10000;1;0.3984627852761144
10000;1;0.39851583657365364
10000;1;0.39856817170968184
10000;1;0.39861979190702523
10000;1;0.39867069838401653
10000;1;0.3987208923545406
10000;1;0.3987703750280357
10000;1;0.39881914760954107
10000;1;0.39886721129969943
10000;1;0.39891456729480335
10000;1;0.39896121678679664
10000;1;0.3990071609633112
10000;1;0.3990524010076862
10000;1;0.3990969380990035
10000;1;0.3991407734120881
10000;1;0.39918390811754834
10000;1;0.3992263433817953
10000;1;0.39926808036706507
10000;1;0.3993091202314323
10000;1;0.39934946412885053
10000;1;0.3993891132091594
10000;1;0.39942806861811864
10000;1;0.39946633149741007
10000;1;0.3995039029846894
10000;1;0.399540784213574
10000;1;0.399576976313703
10000;1;0.399612480410709
10000;1;0.3996472976262938
10000;1;0.3996814290782099
10000;1;0.3997148758802949
10000;1;0.39974763914249645
10000;1;0.39977971997088535
10000;1;0.39981111946767905
10000;1;0.39984183873126383
10000;1;0.40109009212395375
10000;1;0.40111849947989214
10000;1;0.401146232688279
10000;1;0.4011732928236871
10000;1;0.4011996809569995
10000;1;0.4012253981554489
10000;1;0.4012504454826179
10000;1;0.40127482399846615
10000;1;0.40129853475934896
10000;1;0.40132157881803515
10000;1;0.40134395722372607
10000;1;0.40136567102207377
10000;1;0.401386721255199
10000;1;0.4014071089617102
10000;1;0.4014268351767231
10000;1;0.4014459009318679
10000;1;0.40146430725532867
10000;1;0.4014820551718375
10000;1;0.40149914570270356
10000;1;0.401515579865836
10000;1;0.4015313586757569
10000;1;0.40154648314360863
10000;1;0.4015609542771814
10000;1;0.4015747730809299
10000;1;0.4015879405559891
10000;1;0.40160045770018826
10000;1;0.40161232550806963
10000;1;0.4016235449709091
10000;1;0.4016341170767231
10000;1;0.4028311110130389
10000;1;0.4028395204668993
10000;1;0.4028472880633546
10000;1;0.4028544147703995
10000;1;0.40286090155287885
10000;1;0.4028667493725439
10000;1;0.40287195918802776
10000;1;0.40287653195489204
10000;1;0.4028804686256223
10000;1;0.4028837701496524
10000;1;0.40288643747339176
10000;1;0.40288847154020224
10000;1;0.4028898732904558
10000;1;0.402890643661526
10000;1;0.4028907835878117
10000;1;0.40289029400073717
10000;1;0.40288917582878586
10000;1;0.4028874299975114
10000;1;0.40288505742953323
10000;1;0.4028820590445782
10000;1;0.4028784357594735
10000;1;0.4028741884881695
10000;1;0.40286931814175303
10000;1;0.40286382562846396
10000;1;0.4028577118537034
10000;1;0.4028509777200513
10000;1;0.40284362412728025
10000;1;0.40283565197236526
10000;1;0.4028270621495027
10000;1;0.4028178555501216
10000;1;0.40280803306289714
10000;1;0.4027975955737556
10000;1;0.4027865439659082
10000;1;0.4027748791198401
10000;1;0.40276260191333507
10000;1;0.4027497132214998
10000;1;0.4027362139167542
10000;1;0.40272210486885607
10000;1;0.40270738694491104
10000;1;0.40269206100940047
10000;1;0.4026761279241692
10000;1;0.40265958854843903
10000;1;0.40264244373886005
10000;1;0.402624694349465
10000;1;0.4026063412317282
10000;1;0.4025873852345618
10000;1;0.4025678272043105
10000;1;0.4025476679848011
10000;1;0.402526908417312
10000;1;0.4025055493406277
10000;1;0.402483591591013
10000;1;0.4024610360022431
10000;1;0.40243788340562897
10000;1;0.4024141346299846
10000;1;0.4023897905016965
10000;1;0.4023648518446942
10000;1;0.4034771097906275
10000;1;0.4034502509603891
10000;1;0.40342280224969923
10000;1;0.40339476446776296
10000;1;0.40336613842140945
10000;1;0.40333692491513645
10000;1;0.4033071247511002
10000;1;0.4032767387291278
10000;1;0.4032457676467315
10000;1;0.4032142122991237
10000;1;0.40318207347921625
10000;1;0.4031493519776515
10000;1;0.4031160485827876
10000;1;0.4030821640807247
10000;1;0.403047699255311
10000;1;0.40301265488815874
10000;1;0.4029770317586374
10000;1;0.4029408306439052
10000;1;0.4029040523189092
10000;1;0.4028666975564007
10000;1;0.4028287671269257
10000;1;0.40279026179886845
10000;1;0.40275118233842755
10000;1;0.4027115295096461
10000;1;0.40267130407442636
10000;1;0.4026305067925192
10000;1;0.40258913842154376
10000;1;0.4025471997170026
10000;1;0.4025046914322876
10000;1;0.40246161431868255
10000;1;0.40241796912538513
10000;1;0.40237375659951036
10000;1;0.4023289774860875
10000;1;0.4022836325280955
10000;1;0.4022377224664514
10000;1;0.4021912480400337
10000;1;0.4021442099856683
10000;1;0.402096609038179
10000;1;0.40204844593033695
10000;1;0.4019997213929391
10000;1;0.401950436154759
10000;1;0.4019005909425833
10000;1;0.40185018648123316
10000;1;0.401799223493527
10000;1;0.40174770270033955
10000;1;0.4016956248205848
10000;1;0.40164299057123226
10000;1;0.4015898006672999
10000;1;0.4015360558218898
10000;1;0.40148175674617986
10000;1;0.40142690414943594
10000;1;0.4024705361886752
10000;1;0.4024139541566632
10000;1;0.4023568226711225
10000;1;0.40229914243010995
10000;1;0.4022409141298262
10000;1;0.4021821384646492
10000;1;0.4021228161271105
10000;1;0.402062947807929
10000;1;0.4020025341959931
10000;1;0.4019415759784002
10000;1;0.40188007384044594
10000;1;0.40181802846562426
10000;1;0.40175544053565587
10000;1;0.40169231073048584
10000;1;0.40162863972829305
10000;1;0.40156442820548793
10000;1;0.40149967683673377
10000;1;0.40143438629494405
10000;1;0.40136855725131104
10000;1;0.4013021903752822
10000;1;0.40231825710499275
10000;1;0.402250233219326
10000;1;0.4021816753657456
10000;1;0.4021125842037282
10000;1;0.4020429603910496
10000;1;0.401972804583845
10000;1;0.401902117436572
10000;1;0.40183089960206164
10000;1;0.40283361825945063
10000;1;0.402760775150707
10000;1;0.4026874051295858
10000;1;0.40261350883943153
10000;1;0.4025390869220031
10000;1;0.4024641400174682
10000;1;0.40238866876441653
10000;1;0.402312673799868
10000;1;0.40223615575927835
10000;1;0.40215911527653014
10000;1;0.4020815529839685
10000;1;0.4020034695123891
10000;1;0.4019248654910533
10000;1;0.40184574154767766
10000;1;0.4017660983084562
10000;1;0.40168593639807965
10000;1;0.4016052564397026
